COWCODE,STATE,REG_START,REG_END,REG_PARTY,REG_REINST,ELITE_NAME,ELITE_PARTY,ELITE_BIRTHDATE,ELITE_DEATHDATE,ELITE_FEMALE,ELITE_REENTER,ELITE_REEXIT,ELITE_ENTERAGE,ELITE_EXITAGE,ELITE_RETENURE,ELITE_EXITTYPE,ELITE_EXITFATE,ELITE_EXITLEADER,ELITE_REPOSITION,ELITE_OCCUPATION,EC_GR_2Y
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mazurov, Kirill Trofimovich",,25/3/1914,19/12/1989,0,29/6/1957,28/11/1978,43.29315068,64.72328767,21.43013699,Resignation,No Punishment,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Medvedev, Vadim Andreevich",,29/3/1929,2/3/1988,0,30/9/1988,14/7/1990,59.54794521,61.33424658,1.78630137,Demotion,No Punishment,Gorbachev,,University lecturer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Melnikov, Leonid Georgievich",,31/5/1906,16/4/1981,0,16/10/1952,6/6/1953,46.4109589,47.04931507,0.6383561644,Demotion,No Punishment,Malenkov,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mikhailov, Nikolai Alexandrovich",,10/10/1906,24/5/1982,0,16/10/1952,6/3/1953,46.04931507,46.43561644,0.3863013699,Demotion,No Punishment,Malenkov,,Factory worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mikoyan, Anastas Ivanovich",,11/25/1895,21/10/1978,0,23/7/1926,8/4/1966,30.67945205,70.41643836,39.7369863,Resignation,No Punishment,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Molotov, Vyacheslav Mikhaylovich",,3/9/1890,8/11/1986,0,30/12/1922,29/6/1957,32.83287671,67.35342466,34.52054795,Expulsion,No Punishment,Khrushchev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Movsisyan, Vladimir Migranovich",,12/11/1933,5/11/2014,0,14/7/1990,11/12/1990,56.70684932,57.11780822,0.4109589041,Resignation,No Punishment,Gorbachev,,Agricultural scientist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mukhitdinov, Nuritdin Akramovich",,19/11/1917,27/8/2008,0,27/2/1956,17/11/1961,38.29863014,44.02465753,5.726027397,Demotion,No Punishment,Khrushchev,,Soldier,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mutalibov, Ayaz Niyazi Ogly",,12/5/1938,,0,14/7/1990,24/8/1991,52.20821918,53.32054795,1.112328767,Regime Change,,,,Engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mzhavanadze, Vasiliy Pavlovich",,20/9/1902,5/9/1988,0,29/6/1957,18/12/1972,54.8109589,70.29315068,15.48219178,Resignation,No Punishment,Brezhnev,,Soldier,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Nazarbaev, Nursultan Abishevich",,6/7/1940,,0,14/7/1990,24/8/1991,50.05479452,51.16712329,1.112328767,Regime Change,,,,Combine worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Nikonov, Viktor Petrovich",,28/2/1929,17/9/1993,0,26/6/1987,20/9/1989,58.36164384,60.6,2.238356164,Resignation,No Punishment,Gorbachev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Niyazov, Saparmurad Ataevich",,19/2/1940,21/12/2006,0,14/7/1990,24/8/1991,50.43287671,51.54520548,1.112328767,Regime Change,,,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Orzhanikidze, Grigory (Sergo) Konstantinovich",,10/24/1886,18/2/1937,0,23/7/1926,3/11/1926,39.77260274,40.05479452,0.2821917808,Resignation,No Punishment,Stalin,,Economist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Orzhanikidze, Grigory (Sergo) Konstantinovich",,10/24/1886,18/2/1937,0,21/12/1930,18/2/1937,44.1890411,50.35616438,6.167123288,Death,,Stalin,,Economist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Patolichev, Nikolay Semenovich",,10/9/1908,1/12/1989,0,15/10/1952,6/3/1953,44.1260274,44.51506849,0.3890410959,Demotion,No Punishment,Malenkov,,Industrial administrator,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pegov, Nikolay Mikhailovich",,16/4/1905,19/4/1991,0,16/10/1952,6/3/1953,47.53424658,47.92054795,0.3863013699,Demotion,No Punishment,Malenkov,,Industrial worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pelše, Arvīd Yanovich",,2/7/1899,29/5/1983,0,8/4/1966,29/5/1983,67.2109589,84.36164384,17.15068493,Death,,Andropov,,Worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pervukhin, Mikhail Georg'evich",,14/10/1904,22/7/1978,0,16/10/1952,6/3/1953,48.03835616,48.42465753,0.3863013699,Demotion,No Punishment,Malenkov,,Electrical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pervukhin, Mikhail Georg'evich",,14/10/1904,22/7/1978,0,29/6/1957,17/10/1961,52.74246575,57.04657534,4.304109589,Demotion,No Punishment,Khrushchev,,Electrical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Petrovsky, Grigory Ivanovich",,2/3/1878,9/1/1958,0,1/1/1926,22/3/1939,47.94246575,61.16986301,13.22739726,Expulsion,No Punishment,Stalin,,Factory worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Podgorny, Nikolay Viktorovich",,18/2/1903,12/1/1983,0,18/6/1958,24/5/1977,55.36712329,74.31232877,18.94520548,Resignation,No Punishment,Brezhnev,,Engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Polozkov, Ivan Kuz'mich",,16/2/1935,,0,14/7/1990,24/8/1991,55.44383562,56.55616438,1.112328767,Regime Change,,,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Polyansky, Dmitriy Stepanovich",,25/10/1917,8/10/2001,0,18/6/1958,5/3/1976,40.6739726,58.4,17.7260274,Demotion,No Punishment,Brezhnev,,Farm worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ponomarenko, Panteleimon Kondrat'evich",,9/8/1902,18/1/1984,0,16/10/1952,27/2/1956,50.22191781,53.5890411,3.367123288,Demotion,No Punishment,Khrushchev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ponomarev, Boris Nikolaevich",,17/1/1905,21/12/1995,0,19/5/1972,6/3/1986,67.38082192,81.18630137,13.80547945,Resignation,No Punishment,Gorbachev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pospelov, Petr Nikolaevich",,6/20/1898,22/4/1979,0,29/6/1957,31/10/1961,59.06575342,63.40821918,4.342465753,Demotion,No Punishment,Khrushchev,,Historian,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Postyshev, Pavel Petrovich",,9/18/1887,26/2/1939,0,10/2/1934,14/1/1938,46.43013699,50.35890411,3.928767123,Expulsion,Execution,Stalin,,Electrician,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Primakov, Yevgeny Maksimovich",,29/10/1929,26/6/2015,0,20/9/1989,14/7/1990,59.93424658,60.74794521,0.8136986301,Demotion,No Punishment,Gorbachev,,Academic,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Prokofiev, Yuri Anatol'evich",,20/2/1939,,0,14/7/1990,24/8/1991,51.43013699,52.54246575,1.112328767,Regime Change,,,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pugo, Boris Karlovich",,19/2/1937,22/8/1991,0,20/9/1989,14/7/1990,52.61917808,53.43287671,0.8136986301,Demotion,No Punishment,Gorbachev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Puzanov, Aleksandr Mikhaylovich",,12/10/1906,1/3/1998,0,16/10/1952,6/3/1953,46.04383562,46.43013699,0.3863013699,Demotion,No Punishment,Malenkov,,Agronomist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Rashidov, Sharaf Rashidovich",,6/11/1917,31/10/1983,0,31/10/1961,31/10/1983,44.01369863,66.02739726,22.01369863,Death,,Andropov,,Journalist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Razumovsky, Georgiy Petrovich",,19/1/1936,,0,18/2/1988,14/7/1990,52.11780822,54.52054795,2.402739726,Demotion,No Punishment,Gorbachev,,Agronomist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Romanov, Grigoriy Vasil'evich",,7/2/1923,3/6/2008,0,27/4/1973,1/7/1985,50.25205479,62.43835616,12.18630137,Resignation,No Punishment,Gorbachev,,Shipbuilding engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Rubiks, Alfrēds",,24/9/1935,,0,14/7/1990,24/8/1991,54.84109589,55.95342466,1.112328767,Regime Change,,,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Rudzutak, Jānis Ernestovich",,8/15/1887,29/7/1938,0,26/4/1923,26/5/1937,35.72054795,49.81369863,14.09315068,Expulsion,Execution,Stalin,,Trade unionist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Rykov, Aleksey Ivanovich",,2/25/1881,15/3/1938,0,30/12/1922,21/12/1930,41.87123288,49.85205479,7.980821918,Demotion,No Punishment,Stalin,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ryzhkov, Nikolay Ivanovich",,28/9/1929,,0,23/4/1985,14/7/1990,55.60547945,60.83287671,5.22739726,Demotion,No Punishment,Gorbachev,,Engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Saburov, Maksim Zakharovich",,1/2/1900,24/3/1977,0,16/10/1952,29/6/1957,52.73972603,57.44383562,4.704109589,Expulsion,No Punishment,Khrushchev,,Industrial administrator,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Semenova, Galina Vladimirovna",,24/8/1937,19/11/2017,1,14/7/1990,24/8/1991,52.92328767,54.03561644,1.112328767,Regime Change,,,,Journalist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shcherbakov, Aleksandr Sergeevich",,10/10/1901,10/5/1945,0,21/2/1941,10/5/1945,39.39452055,43.6109589,4.216438356,Death,,Stalin,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shcherbitsky, Vladimir Vasil'evich",,17/2/1918,16/2/1990,0,31/10/1961,13/12/1963,43.73150685,45.84931507,2.117808219,Demotion,No Punishment,Khrushchev,,Chemical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shcherbitsky, Vladimir Vasil'evich",,17/2/1918,16/2/1990,0,6/12/1965,20/9/1989,47.83287671,71.63835616,23.80547945,Resignation,No Punishment,Gorbachev,,Chemical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shelepin, Aleksandr Nikolaevich",,18/8/1918,24/10/1994,0,14/10/1964,16/4/1975,46.1890411,56.69863014,10.50958904,Resignation,No Punishment,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shelest, Petro Yukhymovych",,14/2/1908,22/1/1996,0,13/12/1963,27/4/1973,55.86575342,65.24383562,9.378082192,Resignation,No Punishment,Brezhnev,,Metallurgical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shenin, Oleg Semyonovich",,22/7/1937,28/5/2009,0,14/7/1990,24/8/1991,53.01369863,54.1260274,1.112328767,Regime Change,,,,Construction engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shepilov, Dmitri Trofimovich",,5/11/1905,18/8/1995,0,27/2/1956,29/6/1957,50.34520548,51.68219178,1.336986301,Expulsion,No Punishment,Khrushchev,,Prosecutor,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shevardnadze, Eduard Ambrosiyevich",,25/1/1928,7/7/2014,0,27/11/1978,14/7/1990,50.8739726,62.50958904,11.63561644,Demotion,No Punishment,Gorbachev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shkiryatov, Matvei Fyodorovich",,8/3/1883,18/1/1954,0,16/10/1952,6/3/1953,69.25205479,69.63835616,0.3863013699,Demotion,No Punishment,Malenkov,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Shvernik, Nikolai Mikhailovich",,5/19/1888,24/12/1970,0,22/3/1939,8/4/1966,50.8739726,77.93972603,27.06575342,Resignation,No Punishment,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Sillari, Enn-Arno",,4/3/1944,,0,14/7/1990,24/8/1991,46.39178082,47.50410959,1.112328767,Regime Change,,,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Slyunkov, Nikolai Nikitich",,26/4/1929,,0,6/3/1986,14/7/1990,56.89863014,61.25753425,4.35890411,Demotion,No Punishment,Gorbachev,,Economist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Sokolnikov, Grigori Yakovlevich",,8/15/1888,21/5/1939,0,2/6/1924,1/1/1926,35.82191781,37.40547945,1.583561644,Demotion,No Punishment,Stalin,,Economist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Sokolov, Sergey Leonidovich",,1/7/1911,31/8/2012,0,23/4/1985,24/8/1991,73.8630137,80.20273973,6.339726027,Regime Change,,,,Soldier,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Solomentsev, Mikhail Sergeevich",,7/11/1913,15/2/2008,0,23/11/1971,30/9/1988,58.08219178,74.94794521,16.86575342,Resignation,No Punishment,Gorbachev,,Industrial worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Solovyev, Yuriy Filippovich",,20/8/1925,2/10/2011,0,6/3/1986,20/9/1989,60.58356164,64.12876712,3.545205479,Resignation,No Punishment,Gorbachev,,Construction engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Stalin, Joseph Vissarionovich",,12/18/1878,5/3/1953,0,30/12/1922,5/3/1953,44.0630137,74.2630137,30.2,Death,,Stalin,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Stroyev, Yegor Semyonovich",,25/2/1937,,0,14/7/1990,24/8/1991,53.41643836,54.52876712,1.112328767,Regime Change,,,,Collective farm worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Suslov, Mikhail Andreyevich",,21/11/1902,25/1/1982,0,15/10/1952,6/3/1953,49.93424658,50.32328767,0.3890410959,Demotion,No Punishment,Malenkov,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Suslov, Mikhail Andreyevich",,21/11/1902,25/1/1982,0,12/7/1955,25/1/1982,52.6739726,79.23287671,26.55890411,Death,,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Syrtsov, Sergey Ivanovich",,7/17/1893,10/9/1937,0,12/6/1929,1/12/1930,36.92876712,37.4,1.471232877,Expulsion,No Punishment,Stalin,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Talyzin, Nikolay Vladimirovich",,28/1/1929,23/1/1991,0,15/10/1985,20/9/1989,56.75068493,60.68493151,3.934246575,Resignation,No Punishment,Gorbachev,,Engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Tevosyan, Ivan Fedorovich",,4/1/1902,30/3/1958,0,16/10/1952,6/3/1953,50.81643836,51.20273973,0.3863013699,Demotion,No Punishment,Malenkov,,Factory engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Tikhonov, Nikolay Aleksandrovich",,14/5/1905,1/6/1997,0,27/11/1978,6/3/1986,73.5890411,80.86575342,7.276712329,Resignation,No Punishment,Gorbachev,,Technical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Tomsky, Mikhail Pavlovich",,10/31/1880,22/8/1936,0,30/12/1922,13/7/1930,42.19178082,49.73150685,7.539726027,Demotion,No Punishment,Stalin,,Trade unionist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Trotsky, Leon (Lev) Davidovich",,11/7/1879,21/8/1940,0,30/12/1922,23/10/1926,43.17534247,46.99178082,3.816438356,Expulsion,Exile,Stalin,,Union organizer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Uglanov, Nikolay Aleksandrovich",,12/17/1886,31/5/1937,0,1/1/1926,29/4/1929,39.06849315,42.39452055,3.326027397,Demotion,No Punishment,Stalin,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ustinov, Dmitriy Fedorovich",,17/10/1908,20/12/1984,0,26/3/1965,20/12/1984,56.47671233,76.22739726,19.75068493,Death,,Chernenko,,Munitions factory worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Vlasor, Aleksandr Vladimirovich",,20/1/1932,9/6/2002,0,30/9/1988,14/7/1990,56.73424658,58.52054795,1.78630137,Demotion,No Punishment,Gorbachev,,Metallurgical engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Voronov, Gennadiy Ivanovich",,31/8/1910,1/4/1994,0,18/1/1961,27/4/1973,50.41917808,62.69863014,12.27945205,Resignation,No Punishment,Brezhnev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Voroshilov, Kliment Yefremovich",,2/4/1881,2/12/1969,0,1/1/1926,16/7/1960,44.9369863,79.49863014,34.56164384,Resignation,No Punishment,Khrushchev,,Worker,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Vorotnikov, Vitaliy Ivanovich",,20/1/1926,19/2/2012,0,26/12/1983,14/7/1990,57.96986301,64.52328767,6.553424658,Demotion,No Punishment,Gorbachev,,Fitter,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Voznesensky, Nikolay Alekseevich",,1/12/1903,1/10/1950,0,21/2/1941,7/3/1949,37.25205479,45.29589041,8.043835616,Expulsion,Execution,Stalin,,Economist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Vyshinsky, Andrey Yanuarovich",,11/28/1883,22/11/1954,0,16/10/1952,6/3/1953,68.93150685,69.31780822,0.3863013699,Demotion,No Punishment,Malenkov,,Lawyer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yakovlev, Alexandr Nikolaevich",,2/12/1923,18/10/2005,0,28/1/1987,14/7/1990,63.2,66.66027397,3.460273973,Demotion,No Punishment,Gorbachev,,Party functionary,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yazov, Dmitriy Timofeevich",,8/11/1924,25/2/2020,0,26/6/1987,14/7/1990,62.67123288,65.72328767,3.052054795,Demotion,No Punishment,Gorbachev,,Soldier,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yanaev, Gennadiy Ivanovich",,26/8/1937,24/9/2010,0,14/7/1990,31/1/1991,52.91780822,53.46849315,0.5506849315,Demotion,No Punishment,Gorbachev,,Trade unionist,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yeltsin, Boris Nikolayevich",,1/2/1931,23/4/2007,0,18/2/1986,18/2/1988,55.08493151,57.08493151,2,Resignation,No Punishment,Gorbachev,,Construction engineer,-4.26
365,Soviet Union,30/12/1922,24/8/1991,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yezhov, Nikolai Ivanovich",,5/1/1895,4/2/1940,0,12/10/1937,3/3/1939,42.47945205,43.86849315,1.389041096,Expulsion,Execution,Stalin,,Civil administrator,-4.26
